################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.3171805672763943E-01 a       503     0    23     1    19
  6.7220566316605712E-01 a       504     0    23     1    20
 -3.2483197155847909E+00 a       505     0    23     1    21
  9.6692366798592144E-01 a       506     0    23     1    22
 -1.1367742565868831E-01 a       507     0    24     1     1
 -8.2042520662372531E-01 a       508     0    24     1     2
  2.0228498331601070E+00 a       509     0    24     1     3
  3.0768818918457637E+00 a       510     0    24     1     4
 -8.5586290512732077E-01 a       511     0    24     1     5
  4.7109477207138373E-01 a       512     0    24     1     6
  4.3492842497782513E-01 a       513     0    24     1     7
 -1.2682213375981257E+00 a       514     0    24     1     8
  1.1366159684877062E+00 a       515     0    24     1     9
  4.1497009253643621E-02 a       516     0    24     1    10
 -1.2329421288295168E+00 a       517     0    24     1    11
  1.0840921537038120E+00 a       518     0    24     1    12
  4.2711004799228097E-01 a       519     0    24     1    13
 -3.6101533308165226E+00 a       520     0    24     1    14
 -2.3191248755957257E+00 a       521     0    24     1    15
 -7.2050163242094056E-01 a       522     0    24     1    16
 -7.5635330191123451E-01 a       523     0    24     1    17
 -5.7429015937763073E-01 a       524     0    24     1    18
 -1.4298675371114413E+00 a       525     0    24     1    19
 -7.3737175128599264E-01 a       526     0    24     1    20
 -1.0751666537860891E+00 a       527     0    24     1    21
 -4.8128300282448944E-01 a       528     0    24     1    22
 -7.8590071787449090E-02 a       529     0    25     1     1
 -1.4200970841319858E+00 a       530     0    25     1     2
 -3.0318772521869275E-01 a       531     0    25     1     3
 -1.3247075589572490E+00 a       532     0    25     1     4
  1.6363801776849882E+00 a       533     0    25     1     5
 -6.7979851110485523E-01 a       534     0    25     1     6
  1.1958279606703388E+00 a       535     0    25     1     7
 -1.0155835981315380E-01 a       536     0    25     1     8
  1.5289987240845149E+00 a       537     0    25     1     9
  4.4294289118587404E-01 a       538     0    25     1    10
 -2.9749935440366326E-01 a       539     0    25     1    11
  2.3098551054307257E+00 a       540     0    25     1    12
  3.1628032669022721E-01 a       541     0    25     1    13
  2.4494806896120660E+00 a       542     0    25     1    14
 -1.1931748500741890E+00 a       543     0    25     1    15
 -5.8406548541450790E-02 a       544     0    25     1    16
  1.0794143177791513E+00 a       545     0    25     1    17
  1.3788224052919253E+00 a       546     0    25     1    18
 -3.0277917252664227E-01 a       547     0    25     1    19
 -1.3458379114203518E+00 a       548     0    25     1    20
 -7.6621979742887170E-01 a       549     0    25     1    21
 -3.7129722095357331E-01 a       550     0    25     1    22
 -3.5236584815335072E-02 a       551     0    26     1     1
 -9.7683803126298444E-02 a       552     0    26     1     2
  5.7496319293075637E-02 a       553     0    26     1     3
  1.0333652403600366E+00 a       554     0    26     1     4
 -2.2074599177197336E+00 a       555     0    26     1     5
 -5.7990707272338260E-01 a       556     0    26     1     6
  1.0243197835359479E-01 a       557     0    26     1     7
  8.6729852162908558E-02 a       558     0    26     1     8
  1.0091475215902819E+00 a       559     0    26     1     9
 -3.0258367499237715E+00 a       560     0    26     1    10
  1.0886332672234611E+00 a       561     0    26     1    11
 -1.0801202173290143E-01 a       562     0    26     1    12
 -5.2125473047637794E-01 a       563     0    26     1    13
 -1.6018311584230069E+00 a       564     0    26     1    14
  3.5341993374716207E-01 a       565     0    26     1    15
  2.3244968428900648E+00 a       566     0    26     1    16
  1.6302634774022480E+00 a       567     0    26     1    17
 -1.7611511311923276E+00 a       568     0    26     1    18
 -6.6490604774949735E-01 a       569     0    26     1    19
 -1.4217024484405507E+00 a       570     0    26     1    20
  2.5745032048285332E+00 a       571     0    26     1    21
 -2.1927232988322012E+00 a       572     0    26     1    22
  2.7776405009407568E+00 a       573     0    27     1     1
  6.3626044588785713E-01 a       574     0    27     1     2
  1.3238547048513167E+00 a       575     0    27     1     3
 -2.1123946014728796E+00 a       576     0    27     1     4
  2.1877978151768733E+00 a       577     0    27     1     5
  5.4199634830744881E-01 a       578     0    27     1     6
  1.6675892659329155E+00 a       579     0    27     1     7
 -3.3071127527373654E+00 a       580     0    27     1     8
  3.2321964233221716E+00 a       581     0    27     1     9
 -4.7627684227887429E-01 a       582     0    27     1    10
  1.0999361834711012E+00 a       583     0    27     1    11
 -1.0869537260513715E+00 a       584     0    27     1    12
  1.8684488471027731E+00 a       585     0    27     1    13
 -1.4670648708979221E+00 a       586     0    27     1    14
  1.2650911270733249E+00 a       587     0    27     1    15
 -3.2653057847954781E+00 a       588     0    27     1    16
 -1.0028941700737581E+00 a       589     0    27     1    17
  6.6393218916609253E-01 a       590     0    27     1    18
  4.1379264543638081E+00 a       591     0    27     1    19
  9.4882673295948929E-03 a       592     0    27     1    20
 -8.4402185186286460E-01 a       593     0    27     1    21
  1.3693600603816429E+00 a       594     0    27     1    22
  6.0900406019192677E-01 a       595     0    28     1     1
 -1.9687157253509713E-01 a       596     0    28     1     2
 -4.9402672736841646E-01 a       597     0    28     1     3
  3.0067833659536330E-01 a       598     0    28     1     4
  3.0755285331883586E-01 a       599     0    28     1     5
 -3.9626733837109995E-01 a       600     0    28     1     6
  1.0963734932835847E+00 a       601     0    28     1     7
  1.7520681424476980E+00 a       602     0    28     1     8
  4.6485300886747027E-01 a       603     0    28     1     9
  1.0672113121795490E+00 a       604     0    28     1    10
  3.9443030086222708E-01 a       605     0    28     1    11
  1.4666681100876637E+00 a       606     0    28     1    12
  4.5361650932019465E-01 a       607     0    28     1    13
  2.4634364506446271E+00 a       608     0    28     1    14
 -1.6009735052176175E+00 a       609     0    28     1    15
  1.2015106100849162E+00 a       610     0    28     1    16
  7.9751552793219893E-01 a       611     0    28     1    17
  8.0983379052580309E-02 a       612     0    28     1    18
  1.1663140265279641E+00 a       613     0    28     1    19
 -2.1727828165848160E+00 a       614     0    28     1    20
  1.2018744999904792E-01 a       615     0    28     1    21
 -4.2094593512237238E-01 a       616     0    28     1    22
  4.9284111274008024E-01 a       617     0    29     1     1
  7.8862773706311651E-01 a       618     0    29     1     2
  5.0073111509934243E-01 a       619     0    29     1     3
  2.9941213457933097E-01 a       620     0    29     1     4
 -1.2210259015440481E+00 a       621     0    29     1     5
  4.0730478691590688E-01 a       622     0    29     1     6
 -1.3179041921515802E-01 a       623     0    29     1     7
  3.2021094646058139E+00 a       624     0    29     1     8
 -6.7491498901549607E-01 a       625     0    29     1     9
 -1.8404654783840015E+00 a       626     0    29     1    10
 -3.4553566526546536E-01 a       627     0    29     1    11
 -1.3637334975896709E+00 a       628     0    29     1    12
 -4.7720390293019804E-01 a       629     0    29     1    13
 -1.2738432252399703E+00 a       630     0    29     1    14
  7.8606795271284646E-01 a       631     0    29     1    15
  3.4194388709569257E-01 a       632     0    29     1    16
  1.1199452039611327E-01 a       633     0    29     1    17
 -1.3784880067451257E+00 a       634     0    29     1    18
 -3.0406222916750658E-01 a       635     0    29     1    19
  1.4057006321883636E+00 a       636     0    29     1    20
  8.5247452842367122E-01 a       637     0    29     1    21
 -1.4925232893166902E+00 a       638     0    29     1    22
  6.4588416813080995E-01 a       639     0    30     1     1
  1.0200776828734981E+00 a       640     0    30     1     2
 -9.0798300294470358E-01 a       641     0    30     1     3
  3.6766779840175440E-01 a       642     0    30     1     4
  1.5914643731925848E+00 a       643     0    30     1     5
 -2.2050750973848037E+00 a       644     0    30     1     6
  5.1989445895956332E-01 a       645     0    30     1     7
 -8.7100813052067361E-01 a       646     0    30     1     8
  2.5170166142248136E+00 a       647     0    30     1     9
  2.4296586134315539E+00 a       648     0    30     1    10
 -1.8125815791639957E-01 a       649     0    30     1    11
  1.4713659463588471E+00 a       650     0    30     1    12
  3.3122639637350731E-01 a       651     0    30     1    13
  1.8112974064070417E+00 a       652     0    30     1    14
  2.9066367661585568E+00 a       653     0    30     1    15
  6.8767009849046212E-01 a       654     0    30     1    16
 -7.3130665408857776E-01 a       655     0    30     1    17
 -4.6185492237648501E-01 a       656     0    30     1    18
  2.0190901214796914E-01 a       657     0    30     1    19
  5.4260233991037641E+00 a       658     0    30     1    20
 -3.4939804027185510E+00 a       659     0    30     1    21
 -4.6688456913691008E+00 a       660     0    30     1    22
  4.6789717659253921E-01 a       661     0    31     1     1
  2.6709389747099382E-01 a       662     0    31     1     2
  5.1195647539854627E-01 a       663     0    31     1     3
 -1.5511913474746706E+00 a       664     0    31     1     4
 -1.1217233502522366E+00 a       665     0    31     1     5
 -7.8028882627105911E-01 a       666     0    31     1     6
  2.1569832173501577E+00 a       667     0    31     1     7
  1.4293665443810484E+00 a       668     0    31     1     8
 -7.7712449913052817E-01 a       669     0    31     1     9
  7.7710539636374376E-01 a       670     0    31     1    10
 -7.5052010369778643E-01 a       671     0    31     1    11
 -2.4015689708121590E-01 a       672     0    31     1    12
 -1.7482207853471186E+00 a       673     0    31     1    13
  4.1618387295245729E-01 a       674     0    31     1    14
  1.6429139593018298E+00 a       675     0    31     1    15
  2.6372267669171379E+00 a       676     0    31     1    16
  6.6881644276097585E-01 a       677     0    31     1    17
 -1.1431234053218269E+00 a       678     0    31     1    18
 -2.2842291193717262E-01 a       679     0    31     1    19
 -1.9026189742774020E+00 a       680     0    31     1    20
  3.6569041169681915E-01 a       681     0    31     1    21
 -2.2549420526314763E+00 a       682     0    31     1    22
  4.1099974141024592E-01 a       683     0    32     1     1
 -2.8208814072894878E-01 a       684     0    32     1     2
  2.1666890913347437E-02 a       685     0    32     1     3
  3.6229919947349037E-01 a       686     0    32     1     4
  1.0441421719004860E+00 a       687     0    32     1     5
  8.0918649691341094E-01 a       688     0    32     1     6
 -1.3376854524271096E+00 a       689     0    32     1     7
  1.9912441580669757E+00 a       690     0    32     1     8
 -3.8897367554833595E-01 a       691     0    32     1     9
 -9.1684506775936747E-01 a       692     0    32     1    10
 -1.7610520110683463E+00 a       693     0    32     1    11
 -3.6550475481971695E-01 a       694     0    32     1    12
 -9.7028351142257652E-01 a       695     0    32     1    13
 -1.6474031750582456E+00 a       696     0    32     1    14
 -3.0914718828864929E-01 a       697     0    32     1    15
 -3.8277746465849782E-01 a       698     0    32     1    16
  1.1981080898173959E+00 a       699     0    32     1    17
  1.6178349263038219E+00 a       700     0    32     1    18
 -7.6613967204335032E-01 a       701     0    32     1    19
  1.6387868647354822E+00 a       702     0    32     1    20
 -9.8803246515312304E-01 a       703     0    32     1    21
 -8.9503811465105852E-03 a       704     0    32     1    22
 -1.6913703257606088E+00 a       705     0    33     1     1
 -3.6742435453695782E-01 a       706     0    33     1     2
 -1.8982962051508628E-01 a       707     0    33     1     3
  1.5493693471742509E+00 a       708     0    33     1     4
  5.1949662075967207E-01 a       709     0    33     1     5
 -7.0841259116613153E-01 a       710     0    33     1     6
  8.3125646248453555E-01 a       711     0    33     1     7
  1.5120985631482982E+00 a       712     0    33     1     8
 -3.6367468640285527E+00 a       713     0    33     1     9
  2.9729299352265298E-01 a       714     0    33     1    10
  7.8905656336459273E-01 a       715     0    33     1    11
  1.4834701936255736E+00 a       716     0    33     1    12
 -1.0192985488929327E+00 a       717     0    33     1    13
  8.6703246017018898E-02 a       718     0    33     1    14
  2.0476791184310610E+00 a       719     0    33     1    15
  1.7831225272777751E+00 a       720     0    33     1    16
 -1.1467914768451148E+00 a       721     0    33     1    17
 -7.4508427731623320E-02 a       722     0    33     1    18
 -2.3066943908123063E+00 a       723     0    33     1    19
  9.0652704205716328E-01 a       724     0    33     1    20
 -1.3595344276488126E+00 a       725     0    33     1    21
 -2.7411671597668019E-01 a       726     0    33     1    22
 -1.1688724695023904E+00 a       727     0    34     1     1
 -9.4500583295896681E-02 a       728     0    34     1     2
  1.8196521221035020E+00 a       729     0    34     1     3
  5.2520563083189375E-01 a       730     0    34     1     4
 -1.4922494965302799E+00 a       731     0    34     1     5
  1.2524641209097396E+00 a       732     0    34     1     6
 -7.3619450802314923E-01 a       733     0    34     1     7
 -8.8328466608200706E-02 a       734     0    34     1     8
 -1.8208888786010693E+00 a       735     0    34     1     9
 -4.0476401292311087E-01 a       736     0    34     1    10
  4.7506329896749061E-01 a       737     0    34     1    11
 -1.4345932450765040E+00 a       738     0    34     1    12
