################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.5064711122794296E-01 a       530     0    25     1     2
  1.2143405369478362E+00 a       531     0    25     1     3
 -1.6843777343637436E+00 a       532     0    25     1     4
  3.1631060154771073E-02 a       533     0    25     1     5
  2.0454363703359443E-01 a       534     0    25     1     6
  1.2947486302514495E+00 a       535     0    25     1     7
 -1.4586354934965300E+00 a       536     0    25     1     8
 -4.6757398402269712E-01 a       537     0    25     1     9
 -2.4858686087905597E+00 a       538     0    25     1    10
  1.3690155428845285E+00 a       539     0    25     1    11
 -5.9299606891518648E-02 a       540     0    25     1    12
 -3.9037405569403971E-01 a       541     0    25     1    13
 -9.9519952861432848E-01 a       542     0    25     1    14
  1.3824428040894652E+00 a       543     0    25     1    15
  1.4978754406521937E+00 a       544     0    25     1    16
 -4.2123844227084511E-01 a       545     0    25     1    17
 -1.1450045905303137E+00 a       546     0    25     1    18
 -1.0423747410579745E-01 a       547     0    25     1    19
 -2.8072837596870887E-01 a       548     0    25     1    20
 -4.7921155984808489E-01 a       549     0    25     1    21
  1.2190184109441207E+00 a       550     0    25     1    22
  1.5082471098851102E-01 a       551     0    26     1     1
  1.2967101738529181E+00 a       552     0    26     1     2
 -3.8063668912947163E-01 a       553     0    26     1     3
 -4.8729218709211164E-01 a       554     0    26     1     4
  1.4967667899151899E-02 a       555     0    26     1     5
 -1.7253885311823638E-01 a       556     0    26     1     6
 -2.5971409089972997E-01 a       557     0    26     1     7
  1.2597483480324594E+00 a       558     0    26     1     8
 -1.7740301552877208E-01 a       559     0    26     1     9
 -1.3218771751596120E-01 a       560     0    26     1    10
  5.8186876641910068E-01 a       561     0    26     1    11
 -6.0333252771794887E-01 a       562     0    26     1    12
 -9.2455056287233717E-01 a       563     0    26     1    13
  1.0551692397540315E+00 a       564     0    26     1    14
 -1.1073577796729808E+00 a       565     0    26     1    15
  1.8303661957886827E-01 a       566     0    26     1    16
  6.7774602657054739E-01 a       567     0    26     1    17
  2.6468937698894707E-01 a       568     0    26     1    18
  8.0894622382350490E-01 a       569     0    26     1    19
  4.0204653613682334E-02 a       570     0    26     1    20
  1.3312221859285784E+00 a       571     0    26     1    21
  8.3055626465199739E-01 a       572     0    26     1    22
 -7.5501196209124555E-01 a       573     0    27     1     1
  1.2545682473741546E+00 a       574     0    27     1     2
  1.1619320016257768E-03 a       575     0    27     1     3
 -9.1177423823786385E-01 a       576     0    27     1     4
 -3.4108709099203793E-01 a       577     0    27     1     5
  1.1193814804445485E+00 a       578     0    27     1     6
 -2.5182363275246272E-01 a       579     0    27     1     7
 -9.0618389108426989E-01 a       580     0    27     1     8
 -7.5498744579457533E-01 a       581     0    27     1     9
 -2.2596581972594715E-01 a       582     0    27     1    10
  2.6268332135574422E-02 a       583     0    27     1    11
 -5.9483085840978511E-01 a       584     0    27     1    12
 -1.4601851496936019E-01 a       585     0    27     1    13
  4.4646304471897419E-01 a       586     0    27     1    14
 -6.8612946201053771E-01 a       587     0    27     1    15
 -1.0835436628016317E+00 a       588     0    27     1    16
 -1.8303628165165786E-01 a       589     0    27     1    17
  2.8285602619533889E-01 a       590     0    27     1    18
 -8.9448438900974814E-01 a       591     0    27     1    19
 -1.0910103157793731E-01 a       592     0    27     1    20
  1.0415175863282675E+00 a       593     0    27     1    21
  1.3766801360652980E-01 a       594     0    27     1    22
 -4.6855073503355760E-01 a       595     0    28     1     1
  6.6475236183956865E-01 a       596     0    28     1     2
  1.7310970858245336E-01 a       597     0    28     1     3
 -1.9440073727031035E+00 a       598     0    28     1     4
 -8.3706642711673995E-01 a       599     0    28     1     5
 -2.0425172463389279E-01 a       600     0    28     1     6
 -8.6510975597519790E-01 a       601     0    28     1     7
 -1.3594045471027791E+00 a       602     0    28     1     8
 -9.0210920570803266E-01 a       603     0    28     1     9
 -1.1795782273097890E+00 a       604     0    28     1    10
  1.8729060382610601E+00 a       605     0    28     1    11
  1.7540931908426727E-01 a       606     0    28     1    12
 -7.6477479774902084E-03 a       607     0    28     1    13
 -3.8876976910838623E-01 a       608     0    28     1    14
  1.6117235961867264E+00 a       609     0    28     1    15
  8.3679378677679395E-01 a       610     0    28     1    16
 -1.4000754304000056E+00 a       611     0    28     1    17
 -1.5336969321813965E+00 a       612     0    28     1    18
 -2.9007507712433794E-01 a       613     0    28     1    19
 -8.1715446226103983E-01 a       614     0    28     1    20
 -2.5067171199569636E+00 a       615     0    28     1    21
 -3.6788019533459621E-01 a       616     0    28     1    22
 -2.9491392782462560E+00 a       617     0    29     1     1
  4.4770323459542710E-01 a       618     0    29     1     2
 -2.4179725161308294E+00 a       619     0    29     1     3
 -9.2042320437978220E-02 a       620     0    29     1     4
  6.4508760362808060E-01 a       621     0    29     1     5
 -5.3933588198030835E-01 a       622     0    29     1     6
  4.7091930750608063E-01 a       623     0    29     1     7
 -1.1175146243521372E+00 a       624     0    29     1     8
 -6.8210348023996525E-01 a       625     0    29     1     9
 -1.5095996327264274E+00 a       626     0    29     1    10
  7.2526197915919177E-01 a       627     0    29     1    11
 -7.9597093682127462E-01 a       628     0    29     1    12
 -3.0401139496677926E-01 a       629     0    29     1    13
  1.1142388143166695E+00 a       630     0    29     1    14
 -1.3499421124945914E+00 a       631     0    29     1    15
 -1.7500036105972608E-01 a       632     0    29     1    16
 -2.7473892740274302E+00 a       633     0    29     1    17
  5.9141109456426894E-02 a       634     0    29     1    18
  7.6110610178248994E-01 a       635     0    29     1    19
  1.7859263914153838E+00 a       636     0    29     1    20
 -2.1303540808228461E-01 a       637     0    29     1    21
  2.3838435360119878E-01 a       638     0    29     1    22
  2.4129672561463772E-01 a       639     0    30     1     1
 -2.1912138843119749E-02 a       640     0    30     1     2
  3.3320362016997912E-01 a       641     0    30     1     3
 -3.3888426354977330E-01 a       642     0    30     1     4
 -1.0503841926749637E+00 a       643     0    30     1     5
 -6.5777100530668242E-01 a       644     0    30     1     6
 -5.0218296836388376E-01 a       645     0    30     1     7
  2.7416998112476432E-01 a       646     0    30     1     8
  5.7245944312099806E-01 a       647     0    30     1     9
 -1.8634342255951983E-01 a       648     0    30     1    10
  1.8279809630942108E+00 a       649     0    30     1    11
  4.6708077503041873E-01 a       650     0    30     1    12
  1.3018939207785134E+00 a       651     0    30     1    13
  5.5777238841832744E-01 a       652     0    30     1    14
  1.4083233497383449E-01 a       653     0    30     1    15
  1.4128024259640612E+00 a       654     0    30     1    16
 -7.3194537603541088E-01 a       655     0    30     1    17
 -1.6106557918059397E+00 a       656     0    30     1    18
 -4.2304949207642016E-02 a       657     0    30     1    19
  8.1919150889948902E-02 a       658     0    30     1    20
 -1.2709027917452151E+00 a       659     0    30     1    21
 -1.4742518314247444E-01 a       660     0    30     1    22
 -1.2187870090756707E+00 a       661     0    31     1     1
  1.1578794816044151E+00 a       662     0    31     1     2
  7.6712227622882234E-01 a       663     0    31     1     3
 -2.3462253349055562E+00 a       664     0    31     1     4
  9.3438603313199819E-01 a       665     0    31     1     5
 -3.0243599870422329E+00 a       666     0    31     1     6
  1.8275354176155439E-01 a       667     0    31     1     7
  2.3996470191567493E-01 a       668     0    31     1     8
 -1.4436140625844499E-01 a       669     0    31     1     9
 -3.2774051521628342E+00 a       670     0    31     1    10
 -2.1606427752987809E+00 a       671     0    31     1    11
  1.4119964839701130E-01 a       672     0    31     1    12
  1.7391977479124550E+00 a       673     0    31     1    13
  7.2061454259879909E-01 a       674     0    31     1    14
 -9.7021476290583264E-01 a       675     0    31     1    15
  8.7145730125177345E-01 a       676     0    31     1    16
  1.1484993439810542E+00 a       677     0    31     1    17
 -3.3673350268770919E-01 a       678     0    31     1    18
  4.3002539656903693E-01 a       679     0    31     1    19
  1.6866085157664041E+00 a       680     0    31     1    20
 -2.8131339499344998E-01 a       681     0    31     1    21
 -1.9252332261335372E+00 a       682     0    31     1    22
  1.1321014034528034E+00 a       683     0    32     1     1
  2.7467831255861421E+00 a       684     0    32     1     2
 -8.9880610904957636E-01 a       685     0    32     1     3
 -1.5002677654338383E+00 a       686     0    32     1     4
  2.0323963905354239E+00 a       687     0    32     1     5
  1.6131273420831069E+00 a       688     0    32     1     6
  2.1575765850091744E-01 a       689     0    32     1     7
 -3.0441831267201264E-01 a       690     0    32     1     8
 -9.0354258749680749E-01 a       691     0    32     1     9
 -2.2880682962995276E+00 a       692     0    32     1    10
 -1.3630636905386520E+00 a       693     0    32     1    11
 -8.0845506685162360E-01 a       694     0    32     1    12
  4.1541364361664568E-01 a       695     0    32     1    13
  6.3557189777100109E-01 a       696     0    32     1    14
 -1.4932841257115770E-02 a       697     0    32     1    15
 -1.5104694897039286E+00 a       698     0    32     1    16
 -2.7041093506099600E+00 a       699     0    32     1    17
 -6.0075361799845961E-01 a       700     0    32     1    18
 -1.1768403601661430E+00 a       701     0    32     1    19
 -2.8819468209467813E-01 a       702     0    32     1    20
 -1.2246247162290702E+00 a       703     0    32     1    21
  4.3138180904011608E-01 a       704     0    32     1    22
  4.8583725562319002E-01 a       705     0    33     1     1
  1.0612787991069585E+00 a       706     0    33     1     2
  8.3681230872921530E-01 a       707     0    33     1     3
 -6.8231500003450396E-01 a       708     0    33     1     4
 -9.8049989001224025E-01 a       709     0    33     1     5
 -3.9456463652960716E-01 a       710     0    33     1     6
 -3.3819519553783900E-01 a       711     0    33     1     7
 -1.1266541945092572E+00 a       712     0    33     1     8
  9.7892884138205086E-02 a       713     0    33     1     9
 -8.2314346389932691E-01 a       714     0    33     1    10
  5.8433332644777758E-01 a       715     0    33     1    11
  9.2728140811940390E-02 a       716     0    33     1    12
  6.1154495364368133E-01 a       717     0    33     1    13
  1.0627098327982396E+00 a       718     0    33     1    14
  1.2830455370765537E-01 a       719     0    33     1    15
  2.1363982950644275E-01 a       720     0    33     1    16
 -1.1797265817307427E+00 a       721     0    33     1    17
 -1.8575665167938119E-01 a       722     0    33     1    18
  8.9972755058930276E-01 a       723     0    33     1    19
 -9.7217513821259760E-01 a       724     0    33     1    20
 -7.1885875167880697E-01 a       725     0    33     1    21
 -3.3695751526014511E-01 a       726     0    33     1    22
  3.0191639416547239E-01 a       727     0    34     1     1
 -5.4323404185107860E-01 a       728     0    34     1     2
  4.3713298605180528E-02 a       729     0    34     1     3
  1.1280858684569288E+00 a       730     0    34     1     4
 -3.4720726556808323E-01 a       731     0    34     1     5
 -1.4608859200756477E+00 a       732     0    34     1     6
  1.1893703541561258E+00 a       733     0    34     1     7
 -1.1950476222370585E+00 a       734     0    34     1     8
  6.0948724081634287E-01 a       735     0    34     1     9
  8.6108206313892977E-01 a       736     0    34     1    10
  6.4787935227261473E-01 a       737     0    34     1    11
  2.2629769767586078E-01 a       738     0    34     1    12
