################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.1675146651162478E-01 a       530     0    25     1     2
  4.4696119414610908E-01 a       531     0    25     1     3
  3.2411441008213160E-01 a       532     0    25     1     4
  3.1625059891800844E-01 a       533     0    25     1     5
  2.6717922623658458E-01 a       534     0    25     1     6
  5.3254777266079001E-01 a       535     0    25     1     7
  1.9851300475445396E-01 a       536     0    25     1     8
  4.0942658280076205E-01 a       537     0    25     1     9
  8.4819487986552666E-01 a       538     0    25     1    10
 -8.8568381665736029E-01 a       539     0    25     1    11
 -7.1645157401341558E-02 a       540     0    25     1    12
  3.1068024992111143E-02 a       541     0    25     1    13
 -9.2950016576149652E-02 a       542     0    25     1    14
  1.0573782081839912E-01 a       543     0    25     1    15
 -8.1151013132109900E-02 a       544     0    25     1    16
  2.0042679030708790E-01 a       545     0    25     1    17
  2.2234888357859614E-01 a       546     0    25     1    18
  7.3274132808665871E-01 a       547     0    25     1    19
  2.8761531640096888E-01 a       548     0    25     1    20
  1.0560268325834465E+00 a       549     0    25     1    21
  1.4509118595348539E-01 a       550     0    25     1    22
  3.6715318301075950E-01 a       551     0    26     1     1
  7.6234246225851743E-01 a       552     0    26     1     2
 -7.7378957527053782E-01 a       553     0    26     1     3
  1.3049949816950663E+00 a       554     0    26     1     4
  9.9452367109520656E-01 a       555     0    26     1     5
 -6.9914507608263649E-02 a       556     0    26     1     6
 -2.3901096275861208E-01 a       557     0    26     1     7
  5.9366538751159881E-01 a       558     0    26     1     8
 -8.9442081686053643E-01 a       559     0    26     1     9
 -1.9887626878160181E-01 a       560     0    26     1    10
 -1.2371955855323186E-01 a       561     0    26     1    11
 -5.1513878134805055E-02 a       562     0    26     1    12
 -2.2761305017653370E+00 a       563     0    26     1    13
  1.2093093941906425E+00 a       564     0    26     1    14
 -8.4205473519440421E-01 a       565     0    26     1    15
  2.2531505429760754E+00 a       566     0    26     1    16
 -9.7105551283253955E-01 a       567     0    26     1    17
  6.3827709894624385E-02 a       568     0    26     1    18
 -5.8184127897581195E-01 a       569     0    26     1    19
  6.4458291113149069E-01 a       570     0    26     1    20
 -3.0343141707841065E-01 a       571     0    26     1    21
 -1.5121405916979427E-01 a       572     0    26     1    22
  1.8244467455265461E+00 a       573     0    27     1     1
 -1.2804095235223989E-01 a       574     0    27     1     2
 -5.7818896282528942E-01 a       575     0    27     1     3
 -2.7798179583703142E-01 a       576     0    27     1     4
  5.0337534460381550E-01 a       577     0    27     1     5
 -4.2230471463847181E-02 a       578     0    27     1     6
  1.5577315008452705E-01 a       579     0    27     1     7
 -5.3537215913345670E-01 a       580     0    27     1     8
 -2.0576858729251719E+00 a       581     0    27     1     9
  6.2730570336726843E-01 a       582     0    27     1    10
  6.9746381247300177E-02 a       583     0    27     1    11
 -2.2118319681572207E+00 a       584     0    27     1    12
 -1.2833886638856880E+00 a       585     0    27     1    13
 -1.6039000404965043E+00 a       586     0    27     1    14
  5.7029331477328560E-01 a       587     0    27     1    15
  8.7155262465833480E-02 a       588     0    27     1    16
 -2.1488138561990169E-01 a       589     0    27     1    17
  3.7687770655509240E-01 a       590     0    27     1    18
 -9.2754814780628114E-01 a       591     0    27     1    19
  9.0728466733195856E-01 a       592     0    27     1    20
 -2.2581835825617122E-01 a       593     0    27     1    21
  7.9910448781203014E-02 a       594     0    27     1    22
 -8.3202424406383799E-02 a       595     0    28     1     1
  2.4895618072837197E-01 a       596     0    28     1     2
  6.1691951561612557E-01 a       597     0    28     1     3
 -4.9964338211621456E-01 a       598     0    28     1     4
  4.2786518917627678E-02 a       599     0    28     1     5
 -2.7081115330490035E-01 a       600     0    28     1     6
 -2.6744746964957972E-01 a       601     0    28     1     7
 -5.2140655739375619E-01 a       602     0    28     1     8
 -1.9208258397021036E-01 a       603     0    28     1     9
 -3.0657849489328520E-01 a       604     0    28     1    10
  6.5056672051828046E-01 a       605     0    28     1    11
  4.8839265774714335E-01 a       606     0    28     1    12
  7.3968148016840138E-02 a       607     0    28     1    13
 -1.2643062406598427E+00 a       608     0    28     1    14
 -2.4654431368237084E-01 a       609     0    28     1    15
  9.1595445218431104E-02 a       610     0    28     1    16
  2.7722871320322212E-01 a       611     0    28     1    17
 -2.6883840222460842E-01 a       612     0    28     1    18
 -6.4547072550202611E-01 a       613     0    28     1    19
 -1.1344208174528276E+00 a       614     0    28     1    20
 -5.9189506624693888E-01 a       615     0    28     1    21
 -7.7965962092595509E-01 a       616     0    28     1    22
 -7.9121159791959805E-01 a       617     0    29     1     1
  2.5864347729591225E-01 a       618     0    29     1     2
 -3.1269099944744344E-01 a       619     0    29     1     3
  8.1752597666217919E-01 a       620     0    29     1     4
 -1.2425126395115098E-01 a       621     0    29     1     5
 -2.3867994394222991E-01 a       622     0    29     1     6
 -2.9112294958200235E-01 a       623     0    29     1     7
  1.7929803148501636E-01 a       624     0    29     1     8
 -1.3144531763408362E+00 a       625     0    29     1     9
  9.1748617097622009E-01 a       626     0    29     1    10
  2.5665654162908697E-01 a       627     0    29     1    11
 -9.9348042460653962E-01 a       628     0    29     1    12
 -1.1032139067956144E+00 a       629     0    29     1    13
  3.5639524705854980E-01 a       630     0    29     1    14
 -9.7787999447451168E-01 a       631     0    29     1    15
  1.7796784959572787E+00 a       632     0    29     1    16
 -4.8427124716090353E-01 a       633     0    29     1    17
  5.7653014226880583E-01 a       634     0    29     1    18
  8.6967994577655738E-01 a       635     0    29     1    19
 -3.7650033958410511E-01 a       636     0    29     1    20
  4.1911094067623672E-01 a       637     0    29     1    21
 -8.3748853772609755E-01 a       638     0    29     1    22
  1.3933805789851730E+00 a       639     0    30     1     1
  2.6108626180646471E-01 a       640     0    30     1     2
  3.0100994460530481E-02 a       641     0    30     1     3
  1.9052464868197791E-01 a       642     0    30     1     4
  1.3761416973499125E+00 a       643     0    30     1     5
 -5.2067163259703098E-01 a       644     0    30     1     6
  5.7877792862666408E-02 a       645     0    30     1     7
  5.2290339276282938E-01 a       646     0    30     1     8
 -6.2047301042475800E-01 a       647     0    30     1     9
 -3.3604549680657841E-01 a       648     0    30     1    10
  4.8546661991594320E-01 a       649     0    30     1    11
 -1.0641778216362072E+00 a       650     0    30     1    12
  5.0735913954510159E-01 a       651     0    30     1    13
 -1.4562118740704599E+00 a       652     0    30     1    14
  2.6692999084459584E-01 a       653     0    30     1    15
  5.3192912981468554E-01 a       654     0    30     1    16
  3.6388318034395561E-01 a       655     0    30     1    17
  1.2503133363990457E+00 a       656     0    30     1    18
  2.3839833308139552E-01 a       657     0    30     1    19
  9.6281092657042788E-01 a       658     0    30     1    20
 -3.4127866791836006E-02 a       659     0    30     1    21
  1.8644049829947802E+00 a       660     0    30     1    22
  3.5490859548742304E-01 a       661     0    31     1     1
  7.3114810130577579E-01 a       662     0    31     1     2
 -5.2955933025530555E-01 a       663     0    31     1     3
 -8.4937685288822506E-01 a       664     0    31     1     4
 -1.2112397715551404E-01 a       665     0    31     1     5
 -5.2553635186893288E-01 a       666     0    31     1     6
 -5.9863289410649179E-01 a       667     0    31     1     7
 -2.9386837820223410E-01 a       668     0    31     1     8
 -5.9212321409300539E-01 a       669     0    31     1     9
  4.6067960750101755E-01 a       670     0    31     1    10
  7.1884312351214597E-01 a       671     0    31     1    11
  7.9127449946659412E-01 a       672     0    31     1    12
  8.0392066978513477E-02 a       673     0    31     1    13
 -1.0329236615767874E+00 a       674     0    31     1    14
  4.5631729523495444E-02 a       675     0    31     1    15
 -4.1508071310430816E-01 a       676     0    31     1    16
  9.5078365334125792E-01 a       677     0    31     1    17
 -4.8499886770618478E-01 a       678     0    31     1    18
 -8.7262300965105544E-01 a       679     0    31     1    19
  4.9345540156944612E-01 a       680     0    31     1    20
  7.4317662127722672E-01 a       681     0    31     1    21
 -6.8591632949447123E-01 a       682     0    31     1    22
 -6.0370771238419174E-01 a       683     0    32     1     1
  9.3506227967584832E-01 a       684     0    32     1     2
  9.3925495722079455E-01 a       685     0    32     1     3
  1.2170126329683515E+00 a       686     0    32     1     4
  1.2192752905036747E-01 a       687     0    32     1     5
  7.5806365303204426E-01 a       688     0    32     1     6
  4.1278035665951335E-01 a       689     0    32     1     7
  2.7224814434380346E-01 a       690     0    32     1     8
 -3.0745382341831518E-01 a       691     0    32     1     9
 -5.1367538342187047E-01 a       692     0    32     1    10
  1.7388834626169852E-01 a       693     0    32     1    11
 -3.3169286413235882E-02 a       694     0    32     1    12
 -3.8016974090548211E-01 a       695     0    32     1    13
  1.0841619513138381E+00 a       696     0    32     1    14
 -1.4303137716196919E+00 a       697     0    32     1    15
 -2.8939586168973680E-01 a       698     0    32     1    16
  8.7979909499382591E-01 a       699     0    32     1    17
  6.3705212420259533E-02 a       700     0    32     1    18
  5.8793593638950914E-01 a       701     0    32     1    19
  8.1778800668182189E-02 a       702     0    32     1    20
  5.0475620195820226E-01 a       703     0    32     1    21
 -9.3258621957700993E-01 a       704     0    32     1    22
 -8.2440852671002895E-01 a       705     0    33     1     1
 -5.5484700664183950E-01 a       706     0    33     1     2
  8.3169503296742009E-01 a       707     0    33     1     3
  8.0086060999755959E-02 a       708     0    33     1     4
 -1.1098501649219634E+00 a       709     0    33     1     5
  1.6974088867762189E+00 a       710     0    33     1     6
 -4.0888841444898294E-01 a       711     0    33     1     7
  6.7857758728657980E-01 a       712     0    33     1     8
  1.6877165239582215E+00 a       713     0    33     1     9
 -4.1639622720721012E-02 a       714     0    33     1    10
  1.1325748963808566E+00 a       715     0    33     1    11
  9.1516461426264861E-01 a       716     0    33     1    12
 -3.1893745495978620E-01 a       717     0    33     1    13
  5.0146290318857789E-01 a       718     0    33     1    14
 -3.6795840866669577E-01 a       719     0    33     1    15
 -8.3743001444869580E-01 a       720     0    33     1    16
 -1.3351653851270631E-01 a       721     0    33     1    17
 -7.7163689823295634E-02 a       722     0    33     1    18
  6.9197076427643867E-01 a       723     0    33     1    19
 -7.2799809708039254E-01 a       724     0    33     1    20
  7.8800539008649451E-01 a       725     0    33     1    21
 -4.1679648371492700E-01 a       726     0    33     1    22
 -5.8323323449100273E-01 a       727     0    34     1     1
 -2.6161091854141433E-01 a       728     0    34     1     2
 -5.5267695440180242E-01 a       729     0    34     1     3
  6.1425406396629800E-01 a       730     0    34     1     4
 -3.6355692080090024E-01 a       731     0    34     1     5
  3.1500520453153014E-01 a       732     0    34     1     6
  1.8092756704331056E-01 a       733     0    34     1     7
 -6.9828819456745650E-01 a       734     0    34     1     8
 -1.1312194412419621E-01 a       735     0    34     1     9
  1.6974106918891060E-01 a       736     0    34     1    10
  1.0633338781103963E+00 a       737     0    34     1    11
 -1.9184217134879247E-01 a       738     0    34     1    12
